Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
TRENT,30-Sep-2024,28-Nov-2024,7896.60,7910.15,7594.95,7673.60,7662.75,7673.60,333.00,5150.67,71000.00,6800.00,4359.10
TRENT,30-Sep-2024,26-Dec-2024,7938.10,7938.10,7640.05,7715.30,7720.00,7715.30,30.00,466.24,10600.00,4000.00,4359.10
TRENT,30-Sep-2024,31-Oct-2024,7861.20,7868.75,7542.00,7626.65,7616.25,7626.65,7117.00,109400.82,3437000.00,143800.00,4359.10
TRENT,27-Sep-2024,31-Oct-2024,7900.00,7965.00,7781.90,7876.20,7831.45,7876.20,20611.00,324554.72,3293200.00,186400.00,4359.10
TRENT,27-Sep-2024,28-Nov-2024,7973.55,8005.00,7836.20,7930.60,7880.00,7930.60,300.00,4754.94,64200.00,25000.00,4359.10
TRENT,27-Sep-2024,26-Dec-2024,8004.55,8015.65,7890.00,7968.90,7924.80,7968.90,42.00,668.90,6600.00,6600.00,4359.10
TRENT,26-Sep-2024,28-Nov-2024,7775.00,8030.00,7775.00,7942.50,7947.20,7942.50,231.00,3665.62,39200.00,16600.00,4359.10
TRENT,26-Sep-2024,31-Oct-2024,7848.85,7992.50,7727.90,7899.25,7896.15,7899.25,12190.00,192332.97,3106800.00,387400.00,4359.10
TRENT,26-Sep-2024,26-Sep-2024,7700.00,7944.55,7696.25,7859.20,7867.90,7845.50,5161.00,80928.48,306200.00,-240400.00,4359.10
TRENT,25-Sep-2024,31-Oct-2024,7634.70,7780.00,7592.45,7648.70,7633.75,7648.70,5776.00,88668.24,2719400.00,541200.00,4359.10
TRENT,25-Sep-2024,26-Sep-2024,7586.45,7734.40,7549.75,7600.50,7575.00,7600.50,5377.00,82046.52,546600.00,-552200.00,4359.10
TRENT,25-Sep-2024,28-Nov-2024,7725.00,7818.20,7633.75,7679.90,7670.00,7679.90,116.00,1791.82,22600.00,2600.00,4359.10
TRENT,24-Sep-2024,26-Sep-2024,7642.35,7667.85,7569.90,7607.20,7608.10,7607.20,6838.00,104158.48,1098800.00,-844000.00,4359.10
TRENT,24-Sep-2024,31-Oct-2024,7670.40,7710.00,7615.05,7650.90,7641.00,7650.90,6040.00,92556.79,2178200.00,846000.00,4359.10
TRENT,24-Sep-2024,28-Nov-2024,7712.00,7748.00,7670.00,7692.45,7698.65,7692.45,38.00,585.81,20000.00,2600.00,4359.10
TRENT,23-Sep-2024,26-Sep-2024,7493.60,7643.95,7455.30,7615.55,7609.55,7615.55,8075.00,122532.64,1942800.00,-678200.00,4359.10
TRENT,23-Sep-2024,28-Nov-2024,7565.85,7716.50,7558.00,7698.25,7705.00,7698.25,82.00,1258.10,17400.00,3800.00,4359.10
TRENT,23-Sep-2024,31-Oct-2024,7563.00,7689.85,7502.00,7660.20,7657.60,7660.20,5238.00,79963.53,1332200.00,723800.00,4359.10
TRENT,20-Sep-2024,26-Sep-2024,7352.05,7497.95,7277.85,7469.45,7468.15,7469.45,6336.00,93978.32,2621000.00,-300400.00,4359.10
